t_ms,soma_v_mV
1.998279999998327639e+03,-5.158829384846814747e+01
1.998299999998327621e+03,-5.157541930994386092e+01
1.998319999998327603e+03,-5.156255662155319897e+01
1.998339999998327585e+03,-5.154970284707746941e+01
1.998359999998327567e+03,-5.153685485883197259e+01
1.998379999998327548e+03,-5.152400964534977845e+01
1.998399999998327530e+03,-5.151116463347008079e+01
1.998419999998327512e+03,-5.149831789736631293e+01
1.998439999998327494e+03,-5.148546828721370616e+01
1.998459999998327476e+03,-5.147261549949825366e+01
1.998479999998327457e+03,-5.145976007765422366e+01
1.998499999998327439e+03,-5.144690337978441619e+01
1.998519999998327421e+03,-5.143404752143336367e+01
1.998539999998327403e+03,-5.142119513644092166e+01
1.998559999998327385e+03,-5.140835053613451322e+01
1.998579999998327366e+03,-5.139551719960422815e+01
1.998599999998327348e+03,-5.138269846256739015e+01
1.998619999998327330e+03,-5.136987466374867495e+01
1.998639999998327312e+03,-5.135702145058194645e+01
1.998659999998327294e+03,-5.134412138480335130e+01
1.998679999998327276e+03,-5.133116576769384665e+01
1.998699999998327257e+03,-5.131815262443690528e+01
1.998719999998327239e+03,-5.130508446649984222e+01
1.998739999998327221e+03,-5.129196666432137874e+01
1.998759999998327203e+03,-5.127880626098188799e+01
1.998779999998327185e+03,-5.126561128864385353e+01
1.998799999998327166e+03,-5.125239030498186565e+01
1.998819999998327148e+03,-5.123915218133221572e+01
1.998839999998327130e+03,-5.122590585475782632e+01
1.998859999998327112e+03,-5.121266024666518746e+01
1.998879999998327094e+03,-5.119942407109893878e+01
1.998899999998327075e+03,-5.118620580841954393e+01
1.998919999998327057e+03,-5.117301372390144820e+01
1.998939999998327039e+03,-5.115985585946958025e+01
1.998959999998327021e+03,-5.114674011248533958e+01
1.998979999998327003e+03,-5.113367413509664772e+01
1.998999999998326984e+03,-5.112066536877996725e+01
1.999019999998326966e+03,-5.110772101687967961e+01
1.999039999998326948e+03,-5.109484815922465373e+01
1.999059999998326930e+03,-5.108205359597335615e+01
1.999079999998326912e+03,-5.106934387992195212e+01
1.999099999998326894e+03,-5.105672533600738916e+01
1.999119999998326875e+03,-5.104420477919433807e+01
1.999139999998326857e+03,-5.103178831734013698e+01
1.999159999998326839e+03,-5.101948168412663875e+01
1.999179999998326821e+03,-5.100729037722597070e+01
1.999199999998326803e+03,-5.099521975321754752e+01
1.999219999998326784e+03,-5.098327115938251808e+01
1.999239999998326766e+03,-5.097144081742163735e+01
1.999259999998326748e+03,-5.095972674747260101e+01
1.999279999998326730e+03,-5.094812832175450268e+01
1.999299999998326712e+03,-5.093664587950438261e+01
1.999319999998326693e+03,-5.092528050342004775e+01
1.999339999998326675e+03,-5.091403385557509864e+01
1.999359999998326657e+03,-5.090290806393502976e+01
1.999379999998326639e+03,-5.089190565370868313e+01
1.999399999998326621e+03,-5.088102944860506227e+01
1.999419999998326603e+03,-5.087028248136284247e+01
1.999439999998326584e+03,-5.085966778718204040e+01
1.999459999998326566e+03,-5.084918858565261957e+01
1.999479999998326548e+03,-5.083884814723234058e+01
1.999499999998326530e+03,-5.082864978095015829e+01
1.999519999998326512e+03,-5.081859678891341758e+01
1.999539999998326493e+03,-5.080869248336594524e+01
1.999559999998326475e+03,-5.079893699733101187e+01
1.999579999998326457e+03,-5.078930592117869480e+01
1.999599999998326439e+03,-5.077976640132050079e+01
1.999619999998326421e+03,-5.077029080676770434e+01
1.999639999998326402e+03,-5.076086084802788889e+01
1.999659999998326384e+03,-5.075146697504275295e+01
1.999679999998326366e+03,-5.074210622469714593e+01
1.999699999998326348e+03,-5.073278009621114393e+01
1.999719999998326330e+03,-5.072349299138046064e+01
1.999739999998326311e+03,-5.071425094935985811e+01
1.999759999998326293e+03,-5.070506090706206948e+01
1.999779999998326275e+03,-5.069593020302608011e+01
1.999799999998326257e+03,-5.068686626867897616e+01
1.999819999998326239e+03,-5.067787644799282987e+01
1.999839999998326221e+03,-5.066896797243108352e+01
1.999859999998326202e+03,-5.066014777573192873e+01
1.999879999998326184e+03,-5.065142245310558167e+01
1.999899999998326166e+03,-5.064279826288601782e+01
1.999919999998326148e+03,-5.063428110261433801e+01
1.999939999998326130e+03,-5.062587650655873972e+01
1.999959999998326111e+03,-5.061758964128330263e+01
1.999979999998326093e+03,-5.060942531351162188e+01
1.999999999998326075e+03,-5.060138806558693858e+01
2.000019999998326057e+03,-5.059348211170001264e+01
2.000039999998326039e+03,-5.058571069845915957e+01
2.000059999998326020e+03,-5.057785025635677556e+01
2.000079999998326002e+03,-5.056958524505370889e+01
2.000099999998325984e+03,-5.056061118157363410e+01
2.000119999998325966e+03,-5.055066495389124270e+01
2.000139999998325948e+03,-5.053952499931617837e+01
2.000159999998325929e+03,-5.052700475616408937e+01
2.000179999998325911e+03,-5.051294631002314617e+01
2.000199999998325893e+03,-5.049721550343424070e+01
2.000219999998325875e+03,-5.047969803531346855e+01
2.000239999998325857e+03,-5.046029627402538154e+01
2.000259999998325839e+03,-5.043892699245930800e+01
2.000279999998325820e+03,-5.041551944659561713e+01
2.000299999998325802e+03,-5.039000219055665042e+01
2.000319999998325784e+03,-5.036230648003371613e+01
2.000339999998325766e+03,-5.033237112738924424e+01
2.000359999998325748e+03,-5.030014152927331850e+01
2.000379999998325729e+03,-5.026556972882116270e+01
2.000399999998325711e+03,-5.022861518959414440e+01
2.000419999998325693e+03,-5.018924481580497599e+01
2.000439999998325675e+03,-5.014743245416226358e+01
2.000459999998325657e+03,-5.010315782157138642e+01
2.000479999998325638e+03,-5.005640543272580345e+01
2.000499999998325620e+03,-5.000716355434197169e+01
2.000519999998325602e+03,-4.995542333021015224e+01
2.000539999998325584e+03,-4.990113487964617889e+01
2.000559999998325566e+03,-4.984424868693479027e+01
2.000579999998325547e+03,-4.978472064484690662e+01
2.000599999998325529e+03,-4.972251020444126368e+01
2.000619999998325511e+03,-4.965757833791477083e+01
2.000639999998325493e+03,-4.958988677086777130e+01
2.000659999998325475e+03,-4.951939719823779029e+01
2.000679999998325457e+03,-4.944607056188705485e+01
2.000699999998325438e+03,-4.936986564769134844e+01
2.000719999998325420e+03,-4.929073909177047597e+01
2.000739999998325402e+03,-4.920864518297528178e+01
2.000759999998325384e+03,-4.912353543299254710e+01
2.000779999998325366e+03,-4.903535147843539477e+01
2.000799999998325347e+03,-4.894402631694808292e+01
2.000819999998325329e+03,-4.884942438803541620e+01
2.000839999998325311e+03,-4.875137432022622619e+01
2.000859999998325293e+03,-4.864971264583275712e+01
2.000879999998325275e+03,-4.854428011464887049e+01
2.000899999998325256e+03,-4.843491872943914700e+01
2.000919999998325238e+03,-4.832146875683169895e+01
2.000939999998325220e+03,-4.820376548807178807e+01
2.000959999998325202e+03,-4.808163615280012948e+01
2.000979999998325184e+03,-4.795489876724165867e+01
2.000999999998325166e+03,-4.782330006616716389e+01
2.001019999998325147e+03,-4.768646597116718766e+01
2.001039999998325129e+03,-4.754402487247669029e+01
2.001059999998325111e+03,-4.739559865360286750e+01
2.001079999998325093e+03,-4.724079743632661632e+01
2.001099999998325075e+03,-4.707921448651342899e+01
2.001119999998325056e+03,-4.691042165636163475e+01
2.001139999998325038e+03,-4.673382164357604296e+01
2.001159999998325020e+03,-4.654866528531168512e+01
2.001179999998325002e+03,-4.635418217884046044e+01
2.001199999998324984e+03,-4.614956489542000639e+01
2.001219999998324965e+03,-4.593395644399126354e+01
2.001239999998324947e+03,-4.570632645610105271e+01
2.001259999998324929e+03,-4.546527726124464408e+01
2.001279999998324911e+03,-4.520933762633524822e+01
2.001299999998324893e+03,-4.493693691614823393e+01
2.001319999998324874e+03,-4.464624189768419171e+01
2.001339999998324856e+03,-4.433479000076494003e+01
2.001359999998324838e+03,-4.399992756325592325e+01
2.001379999998324820e+03,-4.363873804415722191e+01
2.001399999998324802e+03,-4.324713697265137569e+01
2.001419999998324784e+03,-4.282062687120895106e+01
2.001439999998324765e+03,-4.235371164163412061e+01
2.001459999998324747e+03,-4.183946390736637255e+01
2.001479999998324729e+03,-4.126955721262648069e+01
2.001499999998324711e+03,-4.063325912288804176e+01
2.001519999998324693e+03,-3.991696990874562800e+01
2.001539999998324674e+03,-3.910335554246714196e+01
2.001559999998324656e+03,-3.816917469991798129e+01
2.001579999998324638e+03,-3.708308070035539572e+01
2.001599999998324620e+03,-3.580188300396518741e+01
2.001619999998324602e+03,-3.426370899982224927e+01
2.001639999998324583e+03,-3.237690693748688631e+01
2.001659999998324565e+03,-2.999902453262106405e+01
2.001679999998324547e+03,-2.689518800532030340e+01
2.001699999998324529e+03,-2.264626189431589864e+01
2.001719999998324511e+03,-1.643279903365245431e+01
2.001739999998324492e+03,-6.532190820770258810e+00
2.001759999998324474e+03,9.732303994633591415e+00
2.001779999998324456e+03,2.484430578561985570e+01
2.001799999998324438e+03,2.787145661215645021e+01
2.001819999998324420e+03,2.612557736670800068e+01
2.001839999998324402e+03,2.248427029306099811e+01
2.001859999998324383e+03,1.809553218623893045e+01
2.001879999998324365e+03,1.349359966325832261e+01
2.001899999998324347e+03,8.952792302660194323e+00
2.001919999998324329e+03,4.621393298654584036e+00
2.001939999998324311e+03,5.778767173036492011e-01
2.001959999998324292e+03,-3.140975109473544080e+00
2.001979999998324274e+03,-6.524978793129500687e+00
2.001999999998324256e+03,-9.581126725399901289e+00
2.002019999998324238e+03,-1.232670955916048428e+01
2.002039999998324220e+03,-1.478478082154499518e+01
2.002059999998324201e+03,-1.698093805021670022e+01
2.002079999998324183e+03,-1.894117819277301962e+01
2.002099999998324165e+03,-2.069071369421347484e+01
2.002119999998324147e+03,-2.225310634678582034e+01
2.002139999998324129e+03,-2.364977392996888739e+01
2.002159999998324110e+03,-2.490000756970722051e+01
2.002179999998324092e+03,-2.602096447117293465e+01
2.002199999998324074e+03,-2.702146911832107889e+01
2.002219999998324056e+03,-2.791531402642517534e+01
2.002239999998324038e+03,-2.871483963853069454e+01
2.002259999998324020e+03,-2.943114452637985679e+01
2.002279999998324001e+03,-3.007421723298690708e+01
2.002299999998323983e+03,-3.065308830026879150e+01
2.002319999998323965e+03,-3.117580515773176231e+01
2.002339999998323947e+03,-3.164958844284674200e+01
2.002359999998323929e+03,-3.208084388573728063e+01
2.002379999998323910e+03,-3.247528390225463824e+01
2.002399999998323892e+03,-3.283785318757053062e+01
2.002419999998323874e+03,-3.317298286939980301e+01
2.002439999998323856e+03,-3.348447826495460333e+01
2.002459999998323838e+03,-3.377563033472542031e+01
2.002479999998323819e+03,-3.404935742615179350e+01
2.002499999998323801e+03,-3.430818295664945339e+01
2.002519999998323783e+03,-3.455417354932594520e+01
2.002539999998323765e+03,-3.478916675376390089e+01
2.002559999998323747e+03,-3.501478830855496227e+01
2.002579999998323729e+03,-3.523244704353999879e+01
2.002599999998323710e+03,-3.544322743217011151e+01
2.002619999998323692e+03,-3.564811015262899474e+01
2.002639999998323674e+03,-3.584797893611567332e+01
2.002659999998323656e+03,-3.604361707824494232e+01
2.002679999998323638e+03,-3.623568795453638103e+01
2.002699999998323619e+03,-3.642468266062882520e+01
2.002719999998323601e+03,-3.661106606746430003e+01
2.002739999998323583e+03,-3.679526077134125472e+01
2.002759999998323565e+03,-3.697766089564671432e+01
2.002779999998323547e+03,-3.715863408404566570e+01
2.002799999998323528e+03,-3.733839557057818581e+01
2.002819999998323510e+03,-3.751716759676921242e+01
2.002839999998323492e+03,-3.769518159675173763e+01
2.002859999998323474e+03,-3.787267646243753205e+01
2.002879999998323456e+03,-3.804989000389723941e+01
2.002899999998323437e+03,-3.822700926944099820e+01
2.002919999998323419e+03,-3.840412361518968254e+01
2.002939999998323401e+03,-3.858136000219818129e+01
2.002959999998323383e+03,-3.875886598787293735e+01
2.002979999998323365e+03,-3.893680086071726976e+01
2.002999999998323347e+03,-3.911533633772376817e+01
2.003019999998323328e+03,-3.929453081097984324e+01
2.003039999998323310e+03,-3.947442538397819334e+01
2.003059999998323292e+03,-3.965509048618877586e+01
2.003079999998323274e+03,-3.983662857838712057e+01
2.003099999998323256e+03,-4.001916429766021110e+01
2.003119999998323237e+03,-4.020281211113668007e+01
2.003139999998323219e+03,-4.038752410510058866e+01
2.003159999998323201e+03,-4.057330939191734842e+01
2.003179999998323183e+03,-4.076020970233872021e+01
2.003199999998323165e+03,-4.094829438923035525e+01
2.003219999998323146e+03,-4.113764898273478821e+01
2.003239999998323128e+03,-4.132821208800958601e+01
2.003259999998323110e+03,-4.151991652564642976e+01
2.003279999998323092e+03,-4.171273764252626393e+01
2.003299999998323074e+03,-4.190668870796227452e+01
2.003319999998323055e+03,-4.210179389582984300e+01
2.003339999998323037e+03,-4.229797737157574744e+01
2.003359999998323019e+03,-4.249509553072432055e+01
2.003379999998323001e+03,-4.269305079711877937e+01
2.003399999998322983e+03,-4.289178815298057401e+01
2.003419999998322965e+03,-4.309126884390342127e+01
2.003439999998322946e+03,-4.329135817869025260e+01
2.003459999998322928e+03,-4.349183563720032453e+01
2.003479999998322910e+03,-4.369253717210986565e+01
2.003499999998322892e+03,-4.389334535499446588e+01
2.003519999998322874e+03,-4.409415646315331117e+01
2.003539999998322855e+03,-4.429477762969697352e+01
2.003559999998322837e+03,-4.449493350434318018e+01
2.003579999998322819e+03,-4.469441245860654277e+01
2.003599999998322801e+03,-4.489303275321949371e+01
2.003619999998322783e+03,-4.509064947635297926e+01
2.003639999998322764e+03,-4.528703326797064221e+01
2.003659999998322746e+03,-4.548187274960994131e+01
2.003679999998322728e+03,-4.567492728864255014e+01
2.003699999998322710e+03,-4.586599628282927199e+01
2.003719999998322692e+03,-4.605491074764090342e+01
2.003739999998322673e+03,-4.624145677624132134e+01
2.003759999998322655e+03,-4.642532312278541440e+01
2.003779999998322637e+03,-4.660626923903247132e+01
2.003799999998322619e+03,-4.678409832858252315e+01
2.003819999998322601e+03,-4.695864484513507620e+01
2.003839999998322583e+03,-4.712977496867817706e+01
2.003859999998322564e+03,-4.729725140516246285e+01
2.003879999998322546e+03,-4.746085579539735022e+01
2.003899999998322528e+03,-4.762042465413356496e+01
2.003919999998322510e+03,-4.777582903035960271e+01
2.003939999998322492e+03,-4.792696866551816015e+01
2.003959999998322473e+03,-4.807377380857801796e+01
2.003979999998322455e+03,-4.821613188374868741e+01
2.003999999998322437e+03,-4.835391058871977066e+01
2.004019999998322419e+03,-4.848702624347349399e+01
2.004039999998322401e+03,-4.861543020168078044e+01
2.004059999998322382e+03,-4.873909595940879314e+01
2.004079999998322364e+03,-4.885802157501750287e+01
2.004099999998322346e+03,-4.897222776031019720e+01
2.004119999998322328e+03,-4.908174988303914432e+01
2.004139999998322310e+03,-4.918657999767030020e+01
2.004159999998322292e+03,-4.928672200594795072e+01
2.004179999998322273e+03,-4.938220822139128785e+01
2.004199999998322255e+03,-4.947309253990288624e+01
2.004219999998322237e+03,-4.955944526718266729e+01
2.004239999998322219e+03,-4.964134296119495815e+01
2.004259999998322201e+03,-4.971886268798795783e+01
2.004279999998322182e+03,-4.979209052479309605e+01
2.004299999998322164e+03,-4.986112366237025384e+01
2.004319999998322146e+03,-4.992606691340091629e+01
2.004339999998322128e+03,-4.998702863697954513e+01
2.004359999998322110e+03,-5.004411928524282871e+01
2.004379999998322091e+03,-5.009742731194553045e+01
2.004399999998322073e+03,-5.014704424300398955e+01
2.004419999998322055e+03,-5.019306945264891340e+01
2.004439999998322037e+03,-5.023560789565065221e+01
2.004459999998322019e+03,-5.027476824990924342e+01
2.004479999998322000e+03,-5.031066111480642888e+01
2.004499999998321982e+03,-5.034339814379673328e+01
2.004519999998321964e+03,-5.037309113073817457e+01
2.004539999998321946e+03,-5.039984970143253662e+01
2.004559999998321928e+03,-5.042378244565760781e+01
2.004579999998321910e+03,-5.044499604322258790e+01
2.004599999998321891e+03,-5.046358898111856917e+01
2.004619999998321873e+03,-5.047966095693089983e+01
2.004639999998321855e+03,-5.049330267851816956e+01
2.004659999998321837e+03,-5.050460957065038059e+01
2.004679999998321819e+03,-5.051367460226944672e+01
2.004699999998321800e+03,-5.052058692052232658e+01
2.004719999998321782e+03,-5.052543245930768023e+01
2.004739999998321764e+03,-5.052829391518339008e+01
2.004759999998321746e+03,-5.052925059049529466e+01
2.004779999998321728e+03,-5.052837811280544855e+01
2.004799999998321709e+03,-5.052574926049328496e+01
2.004819999998321691e+03,-5.052143412526271504e+01
2.004839999998321673e+03,-5.051550008236414158e+01
2.004859999998321655e+03,-5.050801147484229148e+01
2.004879999998321637e+03,-5.049902817837299551e+01
2.004899999998321618e+03,-5.048860598778373543e+01
2.004919999998321600e+03,-5.047679790931812960e+01
2.004939999998321582e+03,-5.046365482498121224e+01
2.004959999998321564e+03,-5.044922575981978241e+01
2.004979999998321546e+03,-5.043355797640200677e+01
2.004999999998321528e+03,-5.041669675581239574e+01
2.005019999998321509e+03,-5.039868566930849170e+01
2.005039999998321491e+03,-5.037956651234438965e+01
2.005059999998321473e+03,-5.035937926415073207e+01
2.005079999998321455e+03,-5.033816174114624431e+01
2.005099999998321437e+03,-5.031594936165748777e+01
2.005119999998321418e+03,-5.029277511398685618e+01
2.005139999998321400e+03,-5.026866980433920418e+01
2.005159999998321382e+03,-5.024366233572570195e+01
2.005179999998321364e+03,-5.021778014958766789e+01
2.005199999998321346e+03,-5.019104912355262371e+01
2.005219999998321327e+03,-5.016349391120451173e+01
2.005239999998321309e+03,-5.013513792009100456e+01
2.005259999998321291e+03,-5.010600365492506114e+01
2.005279999998321273e+03,-5.007611271571449407e+01
2.005299999998321255e+03,-5.004548583350188551e+01
2.005319999998321236e+03,-5.001414288803960773e+01
2.005339999998321218e+03,-4.998210293300452634e+01
2.005359999998321200e+03,-4.994937511066694924e+01
2.005379999998321182e+03,-4.991589063474709320e+01
2.005399999998321164e+03,-4.988159780262931520e+01
2.005419999998321146e+03,-4.984647716696545672e+01
2.005439999998321127e+03,-4.981053069089819019e+01
2.005459999998321109e+03,-4.977377140991666238e+01
2.005479999998321091e+03,-4.973621725591835485e+01
2.005499999998321073e+03,-4.969788788901415444e+01
2.005519999998321055e+03,-4.965880278568694450e+01
2.005539999998321036e+03,-4.961898050717048392e+01
2.005559999998321018e+03,-4.957843828786598550e+01
2.005579999998321000e+03,-4.953717834503509465e+01
2.005599999998320982e+03,-4.949519332025210616e+01
2.005619999998320964e+03,-4.945247404112020462e+01
2.005639999998320945e+03,-4.940901369580932823e+01
2.005659999998320927e+03,-4.936480910310752535e+01
2.005679999998320909e+03,-4.931986044450866302e+01
2.005699999998320891e+03,-4.927417120549134921e+01
2.005719999998320873e+03,-4.922774584537437903e+01
2.005739999998320855e+03,-4.918058945846129149e+01
2.005759999998320836e+03,-4.913270742949218572e+01
2.005779999998320818e+03,-4.908410501240401658e+01
2.005799999998320800e+03,-4.903478708407166664e+01
2.005819999998320782e+03,-4.898475792499181836e+01
2.005839999998320764e+03,-4.893401084829898906e+01
2.005859999998320745e+03,-4.888251621044071982e+01
2.005879999998320727e+03,-4.883024970434769330e+01
2.005899999998320709e+03,-4.877718889063017826e+01
2.005919999998320691e+03,-4.872331133799357872e+01
2.005939999998320673e+03,-4.866859360361874565e+01
2.005959999998320654e+03,-4.861301180585554249e+01
2.005979999998320636e+03,-4.855654213531318675e+01
2.005999999998320618e+03,-4.849916095717006215e+01
2.006019999998320600e+03,-4.844084470708676093e+01
2.006039999998320582e+03,-4.838156928811179824e+01
2.006059999998320563e+03,-4.832131026791511630e+01
2.006079999998320545e+03,-4.826005115721896743e+01
2.006099999998320527e+03,-4.819776741908460593e+01
2.006119999998320509e+03,-4.813443402300357832e+01
2.006139999998320491e+03,-4.807002600609273202e+01
2.006159999998320473e+03,-4.800450763788742847e+01
2.006179999998320454e+03,-4.793783894181889593e+01
2.006199999998320436e+03,-4.786992777233128038e+01
2.006219999998320418e+03,-4.780069028195300262e+01
2.006239999998320400e+03,-4.773005191232666533e+01
2.006259999998320382e+03,-4.765794438699468571e+01
2.006279999998320363e+03,-4.758430309243978940e+01
2.006299999998320345e+03,-4.750906544081542648e+01
2.006319999998320327e+03,-4.743216960731454890e+01
2.006339999998320309e+03,-4.735355366389466525e+01
2.006359999998320291e+03,-4.727315495164162229e+01
2.006379999998320272e+03,-4.719090838232217777e+01
2.006399999998320254e+03,-4.710674723976264744e+01
2.006419999998320236e+03,-4.702060257764117779e+01
2.006439999998320218e+03,-4.693240271809201403e+01
2.006459999998320200e+03,-4.684200204498971942e+01
2.006479999998320181e+03,-4.674923980985396810e+01
2.006499999998320163e+03,-4.665396169446251662e+01
2.006519999998320145e+03,-4.655601609660348572e+01
2.006539999998320127e+03,-4.645525139148710991e+01
2.006559999998320109e+03,-4.635151388494338676e+01
2.006579999998320091e+03,-4.624464712647130682e+01
2.006599999998320072e+03,-4.613448904662247685e+01
2.006619999998320054e+03,-4.602086950220438410e+01
2.006639999998320036e+03,-4.590361186853601794e+01
2.006659999998320018e+03,-4.578241656429274542e+01
2.006679999998320000e+03,-4.565695728946107579e+01
2.006699999998319981e+03,-4.552690743813241170e+01
2.006719999998319963e+03,-4.539193392173653052e+01
2.006739999998319945e+03,-4.525169240791096570e+01
2.006759999998319927e+03,-4.510582446238331045e+01
2.006779999998319909e+03,-4.495395421948117587e+01
2.006799999998319890e+03,-4.479561694875123123e+01
2.006819999998319872e+03,-4.463016986239851036e+01
2.006839999998319854e+03,-4.445696043211149373e+01
2.006859999998319836e+03,-4.427531166833313847e+01
2.006879999998319818e+03,-4.408451165051458531e+01
2.006899999998319799e+03,-4.388381256424350596e+01
2.006919999998319781e+03,-4.367221502054320581e+01
2.006939999998319763e+03,-4.344851958789552526e+01
2.006959999998319745e+03,-4.321146541974088251e+01
2.006979999998319727e+03,-4.295970322310374456e+01
2.006999999998319709e+03,-4.269170537740028948e+01
2.007019999998319690e+03,-4.240541297448550040e+01
2.007039999998319672e+03,-4.209861781284923410e+01
2.007059999998319654e+03,-4.176891244714892792e+01
2.007079999998319636e+03,-4.141321727864693969e+01
2.007099999998319618e+03,-4.102793615421173001e+01
2.007119999998319599e+03,-4.060907917645236154e+01
2.007139999998319581e+03,-4.015140102543135470e+01
2.007159999998319563e+03,-3.964893303280583581e+01
2.007179999998319545e+03,-3.909417317320247065e+01
2.007199999998319527e+03,-3.847812175634954457e+01
2.007219999998319508e+03,-3.778922645657784329e+01
2.007239999998319490e+03,-3.701318278517840099e+01
2.007259999998319472e+03,-3.613164353825407460e+01
2.007279999998319454e+03,-3.512043864186026099e+01
2.007299999998319436e+03,-3.394756473148931519e+01
2.007319999998319418e+03,-3.256947348424967714e+01
2.007339999998319399e+03,-3.092518736831993209e+01
2.007359999998319381e+03,-2.892697555799818332e+01
2.007379999998319363e+03,-2.644333539143409340e+01
2.007399999998319345e+03,-2.326851355947002631e+01
2.007419999998319327e+03,-1.906730770001379938e+01
2.007439999998319308e+03,-1.327543030433134419e+01
2.007459999998319290e+03,-5.025822791557311930e+00
2.007479999998319272e+03,6.068664057031829984e+00
2.007499999998319254e+03,1.572568071540002954e+01
2.007519999998319236e+03,1.900082498612400883e+01
2.007539999998319217e+03,1.845765880450272789e+01
2.007559999998319199e+03,1.600930349359364158e+01
2.007579999998319181e+03,1.264652312108034415e+01
2.007599999998319163e+03,8.908935657105558903e+00
2.007619999998319145e+03,5.103512672137577866e+00
2.007639999998319126e+03,1.406382727205923278e+00
2.007659999998319108e+03,-2.084452072384975541e+00
2.007679999998319090e+03,-5.319422740248440640e+00
2.007699999998319072e+03,-8.280272380433380874e+00
2.007719999998319054e+03,-1.096795280040234388e+01
2.007739999998319036e+03,-1.339496467553569481e+01
2.007759999998319017e+03,-1.558054169388847932e+01
2.007779999998318999e+03,-1.754650965800059481e+01
2.007799999998318981e+03,-1.931536200140185500e+01
2.007819999998318963e+03,-2.090885055550306149e+01
2.007839999998318945e+03,-2.234719990665016809e+01
2.007859999998318926e+03,-2.364898306394644578e+01
2.007879999998318908e+03,-2.483060563755469374e+01
2.007899999998318890e+03,-2.590647462396698586e+01
2.007919999998318872e+03,-2.688125102387121501e+01
2.007939999998318854e+03,-2.776655000092936376e+01
2.007959999998318835e+03,-2.857257318970502880e+01
2.007979999998318817e+03,-2.930835881847784563e+01
2.007999999998318799e+03,-2.998194577042950115e+01
2.008019999998318781e+03,-3.060055405477839230e+01
2.008039999998318763e+03,-3.117067525536606709e+01
2.008059999998318744e+03,-3.169810566406971830e+01
2.008079999998318726e+03,-3.218805624958790190e+01
2.008099999998318708e+03,-3.264517152102037301e+01
2.008119999998318690e+03,-3.307360385220614774e+01
2.008139999998318672e+03,-3.347708596044193285e+01
2.008159999998318654e+03,-3.385886415069739996e+01
2.008179999998318635e+03,-3.422191406530031799e+01
2.008199999998318617e+03,-3.456879414308268395e+01
2.008219999998318599e+03,-3.490178388682915056e+01
2.008239999998318581e+03,-3.522298646751608686e+01
2.008259999998318563e+03,-3.553413761764299039e+01
2.008279999998318544e+03,-3.583680220743448785e+01
2.008299999998318526e+03,-3.613245218352193433e+01
2.008319999998318508e+03,-3.642232011274791148e+01
2.008339999998318490e+03,-3.670743763155161332e+01
2.008359999998318472e+03,-3.698881340037306842e+01
2.008379999998318453e+03,-3.726740696752214888e+01
2.008399999998318435e+03,-3.754385206471664560e+01
2.008419999998318417e+03,-3.781882562284458515e+01
2.008439999998318399e+03,-3.809301171442276512e+01
2.008459999998318381e+03,-3.836697748203221181e+01
2.008479999998318362e+03,-3.864111857465643141e+01
2.008499999998318344e+03,-3.891589421183998354e+01
2.008519999998318326e+03,-3.919179486061139528e+01
2.008539999998318308e+03,-3.946908638128869740e+01
2.008559999998318290e+03,-3.974801748226745701e+01
2.008579999998318272e+03,-4.002891272790210309e+01
2.008599999998318253e+03,-4.031209938598935594e+01
2.008619999998318235e+03,-4.059760645061555095e+01
2.008639999998318217e+03,-4.088559530928185382e+01
2.008659999998318199e+03,-4.117629303006874864e+01
2.008679999998318181e+03,-4.146971903148025973e+01
2.008699999998318162e+03,-4.176583843597330059e+01
2.008719999998318144e+03,-4.206472036556148453e+01
2.008739999998318126e+03,-4.236639988087142683e+01
2.008759999998318108e+03,-4.267063263745605184e+01
2.008779999998318090e+03,-4.297732301667458898e+01
2.008799999998318071e+03,-4.328644192022951387e+01
2.008819999998318053e+03,-4.359758585045833001e+01
2.008839999998318035e+03,-4.391047209899790005e+01
2.008859999998318017e+03,-4.422492352671523008e+01
2.008879999998317999e+03,-4.454047439315269230e+01
2.008899999998317980e+03,-4.485667528912959057e+01
2.008919999998317962e+03,-4.517319802570298037e+01
2.008939999998317944e+03,-4.548952411192833978e+01
2.008959999998317926e+03,-4.580505524603773182e+01
2.008979999998317908e+03,-4.611933852529991640e+01
2.008999999998317890e+03,-4.643182633340402532e+01
2.009019999998317871e+03,-4.674183177604383843e+01
2.009039999998317853e+03,-4.704881140597871791e+01
2.009059999998317835e+03,-4.735225139937059424e+01
2.009079999998317817e+03,-4.765141261966829944e+01
2.009099999998317799e+03,-4.794572184149793515e+01
2.009119999998317780e+03,-4.823471030974121732e+01
2.009139999998317762e+03,-4.851773763763709013e+01
2.009159999998317744e+03,-4.879424524197946056e+01
2.009179999998317726e+03,-4.906380946675162136e+01
2.009199999998317708e+03,-4.932603511747837643e+01
2.009219999998317689e+03,-4.958042635138850329e+01
2.009239999998317671e+03,-4.982663746743089206e+01
2.009259999998317653e+03,-5.006442695545274546e+01
2.009279999998317635e+03,-5.029357142107569700e+01
2.009299999998317617e+03,-5.051380721345152125e+01
2.009319999998317599e+03,-5.072498824148475904e+01
2.009339999998317580e+03,-5.092704959852581936e+01
2.009359999998317562e+03,-5.111999334215332169e+01
2.009379999998317544e+03,-5.130380862438476441e+01
2.009399999998317526e+03,-5.147851491855339390e+01
2.009419999998317508e+03,-5.164419620970684832e+01
2.009439999998317489e+03,-5.180099635953376236e+01
2.009459999998317471e+03,-5.194909461611155166e+01
